file,species,temperature,nutrients,sample_ID,date,mean.dens.ml,day
20230830_00071,Tetrahymena,21,5,T29,2023-08-30,23.367,7
20230830_00072,Loxocephalus,21,3,L24,2023-08-30,6151.316016,7
20230830_00073,Colpidium,21,1,C18,2023-08-30,189.926976,7
20230830_00074,Tetrahymena,21,4,T26,2023-08-30,99.449952,7
20230830_00075,Tetrahymena,21,4,T25,2023-08-30,75.148272,7
20230830_00076,Tetrahymena,21,3,T24,2023-08-30,23.367,7
20230830_00077,Tetrahymena,21,3,T23,2023-08-30,28.227336,7
20230830_00078,Colpidium,21,3,C22,2023-08-30,6417.51288,7
20230830_00079,Colpidium,21,4,C25,2023-08-30,6972.525864,7
20230830_00080,Tetrahymena,21,2,T20,2023-08-30,88.7946,7
20230830_00081,Colpidium,21,1,C16,2023-08-30,142.07136,7
20230830_00082,Colpidium,21,2,C21,2023-08-30,2709.450384,7
20230830_00083,Loxocephalus,21,2,L21,2023-08-30,5967.184056,7
20230830_00084,Loxocephalus,21,1,L18,2023-08-30,499.866864,7
20230830_00085,Loxocephalus,21,5,L30,2023-08-30,11585.3586,7
20230830_00086,Loxocephalus,21,5,L29,2023-08-30,6559.58424,7
20230830_00087,Colpidium,21,3,C23,2023-08-30,2755.623576,7
20230830_00088,Colpidium,21,4,C27,2023-08-30,7334.807832,7
20230830_00089,Loxocephalus,21,4,L26,2023-08-30,11501.798208,7
20230830_00090,Loxocephalus,21,4,L25,2023-08-30,9971.16624,7
20230830_00091,Colpidium,24,1,C31,2023-08-30,28.4963414634146,7
20230830_00092,Loxocephalus,24,3,L38,2023-08-30,4184.188488,7
20230830_00093,Loxocephalus,24,5,L45,2023-08-30,14815.238808,7
20230830_00094,Tetrahymena,24,4,T40,2023-08-30,562.864296,7
20230830_00095,Loxocephalus,24,5,L43,2023-08-30,12302.25816,7
20230830_00096,Loxocephalus,24,2,L34,2023-08-30,3101.081304,7
20230830_00097,Colpidium,24,2,C34,2023-08-30,910.004448,7
20230830_00098,Loxocephalus,24,1,L32,2023-08-30,322.090728,7
20230830_00099,Colpidium,24,5,C43,2023-08-30,3713.48364,7
20230830_00100,Tetrahymena,24,5,T44,2023-08-30,24.7415294117647,7
20230830_00101,Colpidium,24,5,C44,2023-08-30,3822.654264,7
20230830_00102,Tetrahymena,24,3,T39,2023-08-30,123.190824,7
20230830_00103,Tetrahymena,24,5,T43,2023-08-30,26.17104,7
20230830_00104,Tetrahymena,24,3,T37,2023-08-30,33.166064516129,7
20230830_00105,Tetrahymena,24,5,T45,2023-08-30,171.59403030303,7
20230830_00106,Tetrahymena,24,1,T31,2023-08-30,95.524296,7
20230830_00107,Colpidium,24,3,C38,2023-08-30,1813.653072,7
20230830_00108,Loxocephalus,24,4,L42,2023-08-30,6519.206064,7
20230830_00109,Tetrahymena,24,2,T36,2023-08-30,96.645912,7
20230830_00110,Tetrahymena,24,1,T33,2023-08-30,122.256144,7
20230830_00111,Loxocephalus,24,1,L33,2023-08-30,469.583232,7
20230830_00112,Tetrahymena,24,2,T34,2023-08-30,23.367,7
20230830_00113,Colpidium,24,1,C32,2023-08-30,23.367,7
20230830_00114,Loxocephalus,24,3,L39,2023-08-30,5539.100616,7
20230830_00115,Colpidium,24,4,C40,2023-08-30,3239.787816,7
20230830_00116,Colpidium,24,5,C45,2023-08-30,4102.497456,7
20230830_00117,Colpidium,24,4,C42,2023-08-30,3426.53688,7
20230830_00118,Colpidium,24,3,C37,2023-08-30,2191.637664,7
20230830_00119,Tetrahymena,24,4,T41,2023-08-30,164.690616,7
20230830_00120,Loxocephalus,24,2,L36,2023-08-30,2786.28108,7
20230830_00121,Loxocephalus,24,1,L31,2023-08-30,375.554424,7
20230830_00122,Tetrahymena,24,3,T38,2023-08-30,82.25184,7
20230830_00123,Colpidium,24,4,C41,2023-08-30,2977.703544,7
20230830_00124,Loxocephalus,24,4,L40,2023-08-30,7899.167616,7
20230830_00125,Tetrahymena,24,2,T35,2023-08-30,52.529016,7
20230830_00126,Colpidium,24,1,C33,2023-08-30,23.367,7
20230830_00127,Colpidium,24,2,C35,2023-08-30,1005.528744,7
20230830_00128,Tetrahymena,24,1,T32,2023-08-30,75.896016,7
20230830_00129,Colpidium,24,3,C39,2023-08-30,1284.998064,7
20230830_00130,Loxocephalus,24,3,L37,2023-08-30,4257.280464,7
20230830_00131,Loxocephalus,24,5,L44,2023-08-30,13299.374784,7
20230830_00132,Loxocephalus,24,2,L35,2023-08-30,3569.729856,7
20230830_00133,Tetrahymena,24,4,T42,2023-08-30,292.180968,7
20230830_00134,Loxocephalus,24,4,L41,2023-08-30,7154.04072,7
20230830_00135,Colpidium,24,2,C36,2023-08-30,409.38984,7
20230830_00136,Loxocephalus,26,2,L49,2023-08-30,2575.0434,7
20230830_00137,Loxocephalus,26,3,L53,2023-08-30,2637.106152,7
20230830_00138,Colpidium,26,2,C49,2023-08-30,202.264752,7
20230830_00139,Colpidium,26,1,C46,2023-08-30,42.2403461538462,7
20230830_00140,Loxocephalus,26,2,L50,2023-08-30,2434.280592,7
20230830_00141,Tetrahymena,26,1,T48,2023-08-30,217.032696,7
20230830_00142,Loxocephalus,26,1,L46,2023-08-30,370.694088,7
20230830_00143,Loxocephalus,26,1,L47,2023-08-30,594.269544,7
20230830_00144,Loxocephalus,26,5,L58,2023-08-30,10585.998744,7
20230830_00145,Tetrahymena,26,4,T57,2023-08-30,97.393656,7
20230830_00146,Colpidium,26,5,C59,2023-08-30,1106.848056,7
20230830_00147,Tetrahymena,26,2,T51,2023-08-30,81.504096,7
20230830_00148,Colpidium,26,4,C55,2023-08-30,782.140224,7
20230830_00149,Tetrahymena,26,3,T54,2023-08-30,237.40872,7
20230830_00150,Tetrahymena,26,3,T52,2023-08-30,29.2578403361345,7
20230830_00151,Colpidium,26,3,C52,2023-08-30,230.118216,7
20230830_00152,Loxocephalus,26,4,L55,2023-08-30,5966.06244,7
20230830_00153,Tetrahymena,26,1,T46,2023-08-30,43.556088,7
20230830_00154,Loxocephalus,26,3,L54,2023-08-30,2443.814328,7
20230830_00155,Colpidium,26,2,C50,2023-08-30,67.670832,7
20230830_00156,Loxocephalus,26,4,L57,2023-08-30,3005.743944,7
20230830_00157,Loxocephalus,26,3,L52,2023-08-30,1631.577408,7
20230830_00159,Tetrahymena,26,2,T49,2023-08-30,134.967792,7
20230830_00160,Tetrahymena,26,5,T58,2023-08-30,23.367,7
20230830_00163,Tetrahymena,26,4,T55,2023-08-30,912.808488,7
20230830_00164,Tetrahymena,26,4,T56,2023-08-30,200.208456,7
20230830_00165,Colpidium,26,5,C58,2023-08-30,972.628008,7
20230830_00166,Loxocephalus,26,5,L60,2023-08-30,18851.187048,7
20230830_00167,Tetrahymena,26,3,T53,2023-08-30,84.1212,7
20230830_00168,Colpidium,26,4,C56,2023-08-30,1336.966272,7
20230830_00169,Colpidium,26,1,C48,2023-08-30,23.367,7
20230830_00170,Tetrahymena,26,2,T50,2023-08-30,23.367,7
20230830_00171,Colpidium,26,5,C60,2023-08-30,478.182288,7
20230830_00172,Colpidium,26,3,C54,2023-08-30,337.606416,7
20230830_00173,Tetrahymena,26,1,T47,2023-08-30,81.130224,7
20230830_00174,Loxocephalus,26,2,L51,2023-08-30,3288.20424,7
20230830_00175,Loxocephalus,26,1,L48,2023-08-30,318.352008,7
20230830_00176,Loxocephalus,26,5,L59,2023-08-30,13151.88228,7
20230830_00177,Colpidium,26,4,C57,2023-08-30,748.304808,7
20230830_00178,Colpidium,26,3,C53,2023-08-30,320.782176,7
20230830_00179,Loxocephalus,26,4,L56,2023-08-30,1024.596216,7
20230830_00180,Colpidium,26,2,C51,2023-08-30,30.3321634615385,7
20230830_00181,Loxocephalus,28,5,L73,2023-08-30,6617.908272,7
20230830_00183,Loxocephalus,28,4,L70,2023-08-30,8292.107088,7
20230830_00185,Loxocephalus,28,2,L65,2023-08-30,1544.465232,7
20230830_00186,Colpidium,28,5,C75,2023-08-30,91.065785046729,7
20230830_00187,Loxocephalus,28,1,L61,2023-08-30,230.118216,7
20230830_00189,Tetrahymena,28,2,T64,2023-08-30,1358.463912,7
20230830_00190,Colpidium,28,5,C73,2023-08-30,1694.948712,7
20230830_00191,Loxocephalus,28,1,L62,2023-08-30,161.325768,7
20230830_00192,Loxocephalus,28,2,L66,2023-08-30,823.45308,7
20230830_00193,Tetrahymena,28,3,T69,2023-08-30,40.0268055555556,7
20230830_00196,Loxocephalus,28,5,L75,2023-08-30,993.56484,7
20230830_00198,Loxocephalus,28,2,L64,2023-08-30,990.386928,7
20230830_00199,Tetrahymena,28,3,T67,2023-08-30,28.5596666666667,7
20230830_00200,Colpidium,28,1,C63,2023-08-30,23.367,7
20230830_00201,Tetrahymena,28,2,T66,2023-08-30,231.987576,7
20230830_00202,Tetrahymena,28,5,T73,2023-08-30,41.12592,7
20230830_00203,Loxocephalus,28,3,L68,2023-08-30,1163.115792,7
20230830_00204,Tetrahymena,28,1,T63,2023-08-30,63.745176,7
20230830_00205,Loxocephalus,28,3,L67,2023-08-30,114.591768,7
20230830_00207,Loxocephalus,28,4,L72,2023-08-30,3968.65128,7
20230830_00210,Tetrahymena,28,1,T61,2023-08-30,42.0606,7
20230830_00213,Colpidium,28,4,C70,2023-08-30,23.367,7
20230830_00214,Loxocephalus,28,1,L63,2023-08-30,150.857352,7
20230830_00215,Tetrahymena,28,2,T65,2023-08-30,538.936488,7
20230830_00217,Colpidium,28,4,C72,2023-08-30,44.1376666666667,7
20230830_00219,Loxocephalus,28,3,L69,2023-08-30,1613.444616,7
20230830_00221,Loxocephalus,28,5,L74,2023-08-30,910.939128,7
20230830_00224,Loxocephalus,28,4,L71,2023-08-30,2766.465864,7
20230901_00001,Tetrahymena,18,2,T6,2023-09-01,52.715952,8
20230901_00002,Colpidium,18,4,C10,2023-09-01,5884.371408,8
20230901_00003,Loxocephalus,18,4,L10,2023-09-01,10175.674224,8
20230901_00004,Loxocephalus,18,1,L3,2023-09-01,262.084272,8
20230901_00005,Tetrahymena,18,5,T13,2023-09-01,98.1414,8
20230901_00006,Colpidium,18,2,C6,2023-09-01,2470.920048,8
20230901_00007,Colpidium,18,5,C15,2023-09-01,7176.286104,8
20230901_00008,Tetrahymena,18,2,T4,2023-09-01,56.454672,8
20230901_00009,Loxocephalus,18,4,L12,2023-09-01,11329.817088,8
20230901_00010,Colpidium,18,1,C2,2023-09-01,279.46932,8
20230901_00011,Colpidium,18,4,C11,2023-09-01,8248.177128,8
20230901_00012,Tetrahymena,18,5,T15,2023-09-01,23.367,8
20230901_00013,Tetrahymena,18,1,T3,2023-09-01,153.474456,8
20230901_00014,Colpidium,18,5,C14,2023-09-01,9790.399128,8
20230901_00015,Colpidium,18,3,C7,2023-09-01,5920.823928,8
20230901_00016,Tetrahymena,18,3,T7,2023-09-01,23.367,8
20230901_00017,Loxocephalus,18,1,L2,2023-09-01,592.026312,8
20230901_00018,Colpidium,18,2,C4,2023-09-01,2997.705696,8
20230901_00019,Colpidium,18,5,C13,2023-09-01,6122.527872,8
20230901_00020,Loxocephalus,18,2,L5,2023-09-01,4049.96844,8
20230901_00021,Loxocephalus,18,2,L6,2023-09-01,3447.286776,8
20230901_00022,Loxocephalus,18,3,L7,2023-09-01,8044.229952,8
20230901_00023,Loxocephalus,18,3,L8,2023-09-01,11232.04956,8
20230901_00024,Loxocephalus,18,5,L15,2023-09-01,15973.6812,8
20230901_00025,Colpidium,18,1,C3,2023-09-01,301.527768,8
20230901_00026,Loxocephalus,18,4,L11,2023-09-01,11630.410176,8
20230901_00027,Colpidium,18,3,C9,2023-09-01,4613.954352,8
20230901_00028,Tetrahymena,18,3,T9,2023-09-01,23.367,8
20230901_00029,Loxocephalus,18,5,L14,2023-09-01,16437.656352,8
20230901_00030,Loxocephalus,18,3,L9,2023-09-01,10731.434952,8
20230901_00031,Tetrahymena,18,1,T1,2023-09-01,86.177496,8
20230901_00032,Tetrahymena,18,1,T2,2023-09-01,110.479176,8
20230901_00033,Loxocephalus,18,2,L4,2023-09-01,4892.862864,8
20230901_00034,Colpidium,18,3,C8,2023-09-01,5477.411736,8
20230901_00035,Tetrahymena,18,2,T5,2023-09-01,140.388936,8
20230901_00036,Colpidium,18,1,C1,2023-09-01,364.338264,8
20230901_00037,Loxocephalus,18,1,L1,2023-09-01,752.4174,8
20230901_00038,Tetrahymena,18,3,T8,2023-09-01,28.8510918367347,8
20230901_00039,Loxocephalus,18,5,L13,2023-09-01,14541.75144,8
20230901_00040,Tetrahymena,18,4,T10,2023-09-01,59.4796363636364,8
20230901_00041,Tetrahymena,18,4,T11,2023-09-01,23.367,8
20230901_00042,Tetrahymena,18,4,T12,2023-09-01,40.0577142857143,8
20230901_00043,Colpidium,18,2,C5,2023-09-01,2166.962112,8
20230901_00044,Tetrahymena,18,5,T14,2023-09-01,23.367,8
20230901_00045,Colpidium,18,4,C12,2023-09-01,8721.125208,8
20230901_00046,Tetrahymena,21,5,T28,2023-09-01,50.2216119402985,8
20230901_00047,Loxocephalus,21,3,L23,2023-09-01,6885.78756,8
20230901_00048,Tetrahymena,21,2,T21,2023-09-01,100.571568,8
20230901_00049,Tetrahymena,21,1,T17,2023-09-01,77.952312,8
20230901_00050,Loxocephalus,21,2,L20,2023-09-01,3502.806768,8
20230901_00051,Colpidium,21,3,C24,2023-09-01,3087.621912,8
20230901_00052,Tetrahymena,21,1,T16,2023-09-01,129.546648,8
20230901_00053,Loxocephalus,21,1,L17,2023-09-01,483.977304,8
20230901_00054,Loxocephalus,21,4,L27,2023-09-01,11726.121408,8
20230901_00055,Colpidium,21,2,C19,2023-09-01,2227.529376,8
20230901_00056,Colpidium,21,5,C29,2023-09-01,7786.445208,8
20230901_00057,Colpidium,21,5,C28,2023-09-01,5459.839752,8
20230901_00058,Loxocephalus,21,1,L16,2023-09-01,310.31376,8
20230901_00059,Colpidium,21,4,C26,2023-09-01,7108.428336,8
20230901_00060,Loxocephalus,21,3,L22,2023-09-01,6048.501216,8
20230901_00061,Loxocephalus,21,2,L19,2023-09-01,2852.456424,8
20230901_00062,Loxocephalus,21,5,L28,2023-09-01,36.3754329896907,8
20230901_00063,Tetrahymena,21,3,T22,2023-09-01,126.368736,8
20230901_00064,Tetrahymena,21,1,T18,2023-09-01,2709.63732,8
20230901_00065,Colpidium,21,2,C20,2023-09-01,6341.616864,8
20230901_00067,Tetrahymena,21,4,T27,2023-09-01,313.304736,8
20230901_00068,Colpidium,21,1,C17,2023-09-01,85.803624,8
20230901_00069,Tetrahymena,21,2,T19,2023-09-01,207.125088,8
20230901_00071,Tetrahymena,21,5,T29,2023-09-01,23.367,8
20230901_00072,Loxocephalus,21,3,L24,2023-09-01,6219.547656,8
20230901_00073,Colpidium,21,1,C18,2023-09-01,73.278912,8
20230901_00074,Tetrahymena,21,4,T26,2023-09-01,47.855616,8
20230901_00075,Tetrahymena,21,4,T25,2023-09-01,32.152992,8
20230901_00076,Tetrahymena,21,3,T24,2023-09-01,23.367,8
20230901_00077,Tetrahymena,21,3,T23,2023-09-01,78.700056,8
20230901_00078,Colpidium,21,3,C22,2023-09-01,5339.452968,8
20230901_00079,Colpidium,21,4,C25,2023-09-01,5877.080904,8
20230901_00080,Tetrahymena,21,2,T20,2023-09-01,66.8555833333334,8
20230901_00081,Colpidium,21,1,C16,2023-09-01,88.981536,8
20230901_00082,Colpidium,21,2,C21,2023-09-01,1778.882976,8
20230901_00083,Loxocephalus,21,2,L21,2023-09-01,3659.646072,8
20230901_00084,Loxocephalus,21,1,L18,2023-09-01,353.30904,8
20230901_00085,Loxocephalus,21,5,L30,2023-09-01,10898.181864,8
20230901_00086,Loxocephalus,21,5,L29,2023-09-01,11125.49604,8
20230901_00087,Colpidium,21,3,C23,2023-09-01,5427.499824,8
20230901_00088,Colpidium,21,4,C27,2023-09-01,5675.190024,8
20230901_00089,Loxocephalus,21,4,L26,2023-09-01,5424.88272,8
20230901_00090,Loxocephalus,21,4,L25,2023-09-01,5062.039944,8
20230901_00091,Colpidium,24,1,C31,2023-09-01,23.367,8
20230901_00092,Loxocephalus,24,3,L38,2023-09-01,3864.714864,8
20230901_00093,Loxocephalus,24,5,L45,2023-09-01,12283.56456,8
20230901_00094,Tetrahymena,24,4,T40,2023-09-01,188.992296,8
20230901_00095,Loxocephalus,24,5,L43,2023-09-01,9351.4734,8
20230901_00096,Loxocephalus,24,2,L34,2023-09-01,3093.416928,8
20230901_00097,Colpidium,24,2,C34,2023-09-01,678.57768,8
20230901_00098,Loxocephalus,24,1,L32,2023-09-01,380.040888,8
20230901_00099,Colpidium,24,5,C43,2023-09-01,3257.546736,8
20230901_00101,Colpidium,24,5,C44,2023-09-01,3429.714792,8
20230901_00102,Tetrahymena,24,3,T39,2023-09-01,59.0934049586777,8
20230901_00103,Tetrahymena,24,5,T43,2023-09-01,36.1573578947368,8
20230901_00104,Tetrahymena,24,3,T37,2023-09-01,23.367,8
20230901_00105,Tetrahymena,24,5,T45,2023-09-01,32.85984375,8
20230901_00106,Tetrahymena,24,1,T31,2023-09-01,61.501944,8
20230901_00107,Colpidium,24,3,C38,2023-09-01,1414.918584,8
20230901_00108,Loxocephalus,24,4,L42,2023-09-01,6842.979216,8
20230901_00109,Tetrahymena,24,2,T36,2023-09-01,29.90976,8
20230901_00110,Tetrahymena,24,1,T33,2023-09-01,78.326184,8
20230901_00111,Loxocephalus,24,1,L33,2023-09-01,195.34812,8
20230901_00112,Tetrahymena,24,2,T34,2023-09-01,39.1962580645161,8
20230901_00113,Colpidium,24,1,C32,2023-09-01,35.634675,8
20230901_00114,Loxocephalus,24,3,L39,2023-09-01,2797.684176,8
20230901_00115,Colpidium,24,4,C40,2023-09-01,1805.240952,8
20230901_00116,Colpidium,24,5,C45,2023-09-01,2200.23672,8
20230901_00117,Colpidium,24,4,C42,2023-09-01,1815.14856,8
20230901_00118,Colpidium,24,3,C37,2023-09-01,1037.681736,8
20230901_00119,Tetrahymena,24,4,T41,2023-09-01,172.728864,8
20230901_00120,Loxocephalus,24,2,L36,2023-09-01,2183.038608,8
20230901_00121,Loxocephalus,24,1,L31,2023-09-01,611.654592,8
20230901_00122,Tetrahymena,24,3,T38,2023-09-01,47.6838780487805,8
20230901_00123,Colpidium,24,4,C41,2023-09-01,1920.393528,8
20230901_00124,Loxocephalus,24,4,L40,2023-09-01,8212.846224,8
20230901_00125,Tetrahymena,24,2,T35,2023-09-01,48.229488,8
20230901_00126,Colpidium,24,1,C33,2023-09-01,23.367,8
20230901_00127,Colpidium,24,2,C35,2023-09-01,412.380816,8
20230901_00128,Tetrahymena,24,1,T32,2023-09-01,68.605512,8
20230901_00129,Colpidium,24,3,C39,2023-09-01,1182.183264,8
20230901_00130,Loxocephalus,24,3,L37,2023-09-01,2384.36868,8
20230901_00131,Loxocephalus,24,5,L44,2023-09-01,11004.361512,8
20230901_00132,Loxocephalus,24,2,L35,2023-09-01,2184.721032,8
20230901_00133,Tetrahymena,24,4,T42,2023-09-01,114.591768,8
20230901_00134,Loxocephalus,24,4,L41,2023-09-01,4673.026128,8
20230901_00135,Colpidium,24,2,C36,2023-09-01,474.256632,8
20230901_00136,Loxocephalus,26,2,L49,2023-09-01,1879.64148,8
20230901_00137,Loxocephalus,26,3,L53,2023-09-01,1736.261568,8
20230901_00138,Colpidium,26,2,C49,2023-09-01,70.474872,8
20230901_00139,Colpidium,26,1,C46,2023-09-01,23.367,8
20230901_00140,Loxocephalus,26,2,L50,2023-09-01,2575.230336,8
20230901_00141,Tetrahymena,26,1,T48,2023-09-01,116.461128,8
20230901_00142,Loxocephalus,26,1,L46,2023-09-01,296.106624,8
20230901_00143,Loxocephalus,26,1,L47,2023-09-01,520.61676,8
20230901_00144,Loxocephalus,26,5,L58,2023-09-01,10170.440016,8
20230901_00145,Tetrahymena,26,4,T57,2023-09-01,258.532488,8
20230901_00146,Colpidium,26,5,C59,2023-09-01,749.052552,8
20230901_00147,Tetrahymena,26,2,T51,2023-09-01,46.920936,8
20230901_00148,Colpidium,26,4,C55,2023-09-01,1622.978352,8
20230901_00149,Tetrahymena,26,3,T54,2023-09-01,43.743024,8
20230901_00150,Tetrahymena,26,3,T52,2023-09-01,76.269888,8
20230901_00151,Colpidium,26,3,C52,2023-09-01,509.961408,8
20230901_00152,Loxocephalus,26,4,L55,2023-09-01,4658.44512,8
20230901_00153,Tetrahymena,26,1,T46,2023-09-01,53.837568,8
20230901_00154,Loxocephalus,26,3,L54,2023-09-01,2010.309744,8
20230901_00155,Colpidium,26,2,C50,2023-09-01,66.175344,8
20230901_00156,Loxocephalus,26,4,L57,2023-09-01,3104.446152,8
20230901_00157,Loxocephalus,26,3,L52,2023-09-01,1014.501672,8
20230901_00159,Tetrahymena,26,2,T49,2023-09-01,23.367,8
20230901_00160,Tetrahymena,26,5,T58,2023-09-01,23.367,8
20230901_00161,Tetrahymena,26,5,T59,2023-09-01,187.87068,8
20230901_00162,Tetrahymena,26,5,T60,2023-09-01,193.1672,8
20230901_00163,Tetrahymena,26,4,T55,2023-09-01,277.973832,8
20230901_00164,Tetrahymena,26,4,T56,2023-09-01,44.490768,8
20230901_00165,Colpidium,26,5,C58,2023-09-01,956.364576,8
20230901_00166,Loxocephalus,26,5,L60,2023-09-01,17693.118528,8
20230901_00167,Tetrahymena,26,3,T53,2023-09-01,39.25656,8
20230901_00168,Colpidium,26,4,C56,2023-09-01,1106.287248,8
20230901_00169,Colpidium,26,1,C48,2023-09-01,31.156,8
20230901_00171,Colpidium,26,5,C60,2023-09-01,1013.566992,8
20230901_00172,Colpidium,26,3,C54,2023-09-01,637.264824,8
20230901_00173,Tetrahymena,26,1,T47,2023-09-01,43.556088,8
20230901_00174,Loxocephalus,26,2,L51,2023-09-01,3408.030216,8
20230901_00175,Loxocephalus,26,1,L48,2023-09-01,277.59996,8
20230901_00176,Loxocephalus,26,5,L59,2023-09-01,11370.008328,8
20230901_00177,Colpidium,26,4,C57,2023-09-01,839.903448,8
20230901_00178,Colpidium,26,3,C53,2023-09-01,496.128144,8
20230901_00179,Loxocephalus,26,4,L56,2023-09-01,421.914552,8
20230901_00180,Colpidium,26,2,C51,2023-09-01,71.6155277777778,8
20230901_00181,Loxocephalus,28,5,L73,2023-09-01,8284.816584,8
20230901_00183,Loxocephalus,28,4,L70,2023-09-01,9242.489712,8
20230901_00184,Colpidium,28,3,C69,2023-09-01,38.945,8
20230901_00185,Loxocephalus,28,2,L65,2023-09-01,378.358464,8
20230901_00189,Tetrahymena,28,2,T64,2023-09-01,373.311192,8
20230901_00190,Colpidium,28,5,C73,2023-09-01,23.367,8
20230901_00191,Loxocephalus,28,1,L62,2023-09-01,70.474872,8
20230901_00192,Loxocephalus,28,2,L66,2023-09-01,955.429896,8
20230901_00193,Tetrahymena,28,3,T69,2023-09-01,79.9257613636364,8
20230901_00194,Colpidium,28,4,C71,2023-09-01,23.367,8
20230901_00195,Tetrahymena,28,4,T72,2023-09-01,27.3957931034483,8
20230901_00196,Loxocephalus,28,5,L75,2023-09-01,443.225256,8
20230901_00198,Loxocephalus,28,2,L64,2023-09-01,778.58844,8
20230901_00200,Colpidium,28,1,C63,2023-09-01,58.4175,8
20230901_00201,Tetrahymena,28,2,T66,2023-09-01,77.57844,8
20230901_00203,Loxocephalus,28,3,L68,2023-09-01,1096.005768,8
20230901_00204,Tetrahymena,28,1,T63,2023-09-01,58.4175,8
20230901_00205,Loxocephalus,28,3,L67,2023-09-01,204.134112,8
20230901_00206,Tetrahymena,28,5,T74,2023-09-01,23.367,8
20230901_00207,Loxocephalus,28,4,L72,2023-09-01,10342.608072,8
20230901_00208,Tetrahymena,28,4,T70,2023-09-01,33.10325,8
20230901_00209,Tetrahymena,28,4,T71,2023-09-01,23.367,8
20230901_00210,Tetrahymena,28,1,T61,2023-09-01,45.79932,8
20230901_00213,Colpidium,28,4,C70,2023-09-01,29.20875,8
20230901_00214,Loxocephalus,28,1,L63,2023-09-01,68.23164,8
20230901_00215,Tetrahymena,28,2,T65,2023-09-01,23.367,8
20230901_00218,Tetrahymena,28,1,T62,2023-09-01,23.367,8
20230901_00219,Loxocephalus,28,3,L69,2023-09-01,1940.769552,8
20230901_00220,Colpidium,28,2,C65,2023-09-01,23.367,8
20230901_00221,Loxocephalus,28,5,L74,2023-09-01,654.089064,8
20230901_00222,Colpidium,28,3,C67,2023-09-01,28.601208,8
20230901_00223,Colpidium,28,1,C61,2023-09-01,23.367,8
20230901_00224,Loxocephalus,28,4,L71,2023-09-01,7377.616176,8
20230901_00225,Tetrahymena,28,5,T75,2023-09-01,151.062718309859,8
20230904_00001,Tetrahymena,18,2,T6,2023-09-04,101.506248,9
20230904_00002,Colpidium,18,4,C10,2023-09-04,6817.929792,9
20230904_00003,Loxocephalus,18,4,L10,2023-09-04,11805.94308,9
20230904_00004,Loxocephalus,18,1,L3,2023-09-04,177.028392,9
20230904_00006,Colpidium,18,2,C6,2023-09-04,2522.514384,9
20230904_00007,Colpidium,18,5,C15,2023-09-04,6208.518432,9
20230904_00008,Tetrahymena,18,2,T4,2023-09-04,102.067056,9
20230904_00009,Loxocephalus,18,4,L12,2023-09-04,12059.802168,9
20230904_00010,Colpidium,18,1,C2,2023-09-04,234.978552,9
20230904_00011,Colpidium,18,4,C11,2023-09-04,6427.420488,9
20230904_00012,Tetrahymena,18,5,T15,2023-09-04,26.4532075471698,9
20230904_00013,Tetrahymena,18,1,T3,2023-09-04,64.211756097561,9
20230904_00014,Colpidium,18,5,C14,2023-09-04,7661.758896,9
20230904_00015,Colpidium,18,3,C7,2023-09-04,4079.8782,9
20230904_00017,Loxocephalus,18,1,L2,2023-09-04,146.370888,9
20230904_00018,Colpidium,18,2,C4,2023-09-04,2753.380344,9
20230904_00019,Colpidium,18,5,C13,2023-09-04,8307.248904,9
20230904_00020,Loxocephalus,18,2,L5,2023-09-04,4210.7334,9
20230904_00021,Loxocephalus,18,2,L6,2023-09-04,2589.624408,9
